,person,became_member_on,gender,age,income,total_amt,monthly_freq,txn_times,ave_btwn_time,recency,prop_wks_w_txn,ave_txn_amt,num_offers_received,offer_view_rate,offer_complete_rate
12924,af5f147000ff48199b012df26bf97e15,2016-05-14,F,21,36000.0,465.08,9.0,"[258, 426, 456, 570, 576, 606, 636, 666, 708]",56.25,6.0,0.8,51.68,5.0,1.0,0.8
12925,2548f467373b4f4cb328308a90974718,2017-07-27,M,51,73000.0,24.23,5.0,"[0, 138, 450, 588, 630]",157.5,84.0,0.6,4.85,4.0,0.5,0.25
12926,dce6d06c87cb4657bc6b123cc35373d1,2016-08-31,F,52,91000.0,141.8,5.0,"[6, 156, 162, 366, 450]",111.0,264.0,0.4,28.36,4.0,1.0,0.75
12927,46444d6ef3d54998a3bbfc5e1afa2e66,2017-01-28,M,28,32000.0,62.58,8.0,"[60, 90, 102, 246, 426, 450, 516, 636]",82.29,78.0,0.8,7.82,3.0,0.33,0.33
12928,8f5146270f5745d4862514da8a7b6620,2018-05-04,F,60,75000.0,113.95,5.0,"[234, 246, 252, 354, 510]",69.0,204.0,0.6,22.79,6.0,1.0,0.5
12929,09a232cdf36d4d2b9d23a860493ce998,2017-09-16,M,67,36000.0,113.68,15.0,"[30, 204, 252, 270, 354, 378, 426, 456, 474, 498, 528, 534, 618, 624, 696]",47.57,18.0,1.0,7.58,6.0,0.83,0.83
12930,6a8b0facbdf34e45bbf6d1f82fa6fc79,2016-06-22,M,73,90000.0,218.68,8.0,"[96, 186, 210, 438, 570, 666, 678, 684]",84.0,30.0,1.0,27.34,6.0,0.5,1.0
12931,095bc1a9b5f64d0f88ed616df292a3ec,2017-11-18,M,18,55000.0,135.14000000000001,8.0,"[36, 180, 252, 276, 372, 408, 426, 486]",64.29,228.0,0.6,16.89,5.0,0.6,0.4
12932,acd96146258741999a42ce74856bc119,2014-02-01,M,52,56000.0,78.49000000000001,25.0,"[240, 246, 258, 270, 282, 372, 384, 396, 438, 456, 468, 492, 498, 516, 546, 558, 576, 600, 606, 618, 624, 636, 678, 684, 702]",19.25,12.0,0.8,3.14,6.0,0.83,0.5
12933,8a9802d7d16a4e4f90aaf35cb40998d5,2017-02-25,M,68,37000.0,119.06,12.0,"[168, 192, 390, 396, 420, 438, 456, 468, 480, 498, 648, 690]",47.45,24.0,0.8,9.92,5.0,0.6,0.4
12934,a5a2a9d653d4410ca20ea6dd1c72e7d7,2018-07-05,F,55,67000.0,91.32,5.0,"[144, 354, 414, 492, 528]",96.0,186.0,0.6,18.26,3.0,0.67,0.67
12935,6f6a3bba7af74d05b7a2a422021755a2,2018-07-07,F,69,41000.0,160.43,18.0,"[18, 30, 126, 180, 204, 258, 294, 300, 330, 468, 492, 528, 534, 546, 576, 582, 612, 636]",36.35,78.0,0.8,8.91,4.0,0.5,0.75
12936,753ee920be274fc8a74eb9e326dbc9e8,2017-09-27,F,22,42000.0,45.92,15.0,"[102, 114, 156, 252, 450, 468, 492, 498, 540, 546, 558, 606, 612, 636, 642]",38.57,72.0,0.8,3.06,3.0,1.0,0.67
12937,6f9d1182f4054f4f871064b42a2d7f29,2014-04-08,M,60,32000.0,55.839999999999996,21.0,"[48, 78, 96, 198, 222, 234, 258, 264, 306, 342, 378, 384, 396, 408, 426, 444, 456, 498, 534, 588, 666]",30.9,48.0,0.8,2.66,6.0,1.0,0.17
12938,de99bc7621114ae6a2038dde92bbfa4f,2016-04-12,M,66,79000.0,279.72,13.0,"[60, 66, 174, 210, 228, 240, 288, 324, 384, 402, 408, 438, 684]",52.0,30.0,0.8,21.52,4.0,1.0,1.0
12939,96ae94b7eb5e404bbe7a5fe07a7d7035,2015-12-15,M,38,34000.0,183.75,21.0,"[18, 84, 168, 228, 300, 360, 372, 396, 456, 462, 480, 504, 516, 546, 558, 570, 588, 642, 678, 690, 708]",34.5,6.0,1.0,8.75,6.0,1.0,0.83
12940,84333d7042914c2b97fa9f9b0a1a4e4b,2017-08-25,F,55,48000.0,276.62,22.0,"[192, 222, 228, 348, 360, 396, 414, 420, 426, 462, 480, 492, 510, 516, 522, 534, 546, 600, 606, 642, 648, 672]",22.86,42.0,0.8,12.57,4.0,0.75,0.75
12941,b22a82f0fdd84919afe0a4989383162a,2017-03-12,F,65,81000.0,257.93,10.0,"[102, 114, 162, 192, 360, 492, 498, 606, 648, 654]",61.33,60.0,0.8,25.79,5.0,0.8,0.8
12942,37c79e54b8184b8e973696453772ffd4,2017-01-25,M,55,85000.0,213.2,9.0,"[114, 162, 204, 318, 360, 396, 456, 492, 684]",71.25,30.0,0.8,23.69,4.0,0.75,0.75
12943,2f657abf30dd4b039f3c492dc61b19af,2016-06-08,M,59,44000.0,224.18,17.0,"[48, 168, 174, 192, 198, 204, 210, 228, 246, 336, 372, 402, 444, 480, 504, 666, 714]",41.62,0.0,1.0,13.19,3.0,0.67,1.0
12944,14462e564e044822b4b29684512ee428,2016-07-28,O,43,100000.0,262.28,12.0,"[36, 186, 228, 270, 288, 318, 342, 354, 420, 516, 546, 558]",47.45,156.0,0.8,21.86,5.0,1.0,0.6
12945,bb96405dddda4e9caf4461b6e990f39f,2017-12-12,F,56,74000.0,128.97,6.0,"[198, 324, 480, 540, 594, 618]",84.0,96.0,0.6,21.5,3.0,1.0,0.33
12946,0a570779782948acb54f2f8e31a49c21,2017-08-10,M,57,63000.0,0.0,0.0,,715.0,715.0,0.0,0.0,4.0,0.25,0.0
12947,b68bc936296144569115d7cbe8077f51,2018-02-14,M,43,45000.0,108.71,9.0,"[60, 72, 204, 216, 246, 348, 432, 522, 630]",71.25,84.0,0.8,12.08,6.0,0.83,0.83
12948,7584bd98a6a5473496c723a31e5898b0,2014-05-08,M,58,67000.0,74.22,23.0,"[12, 30, 60, 66, 78, 84, 96, 174, 186, 234, 240, 252, 408, 420, 432, 456, 468, 474, 498, 540, 552, 636, 684]",30.55,30.0,1.0,3.23,6.0,0.83,0.67
12949,7ca8a3cfaa7a4628a9523502c8af804f,2017-08-05,F,78,81000.0,112.88,4.0,"[42, 294, 414, 582]",180.0,132.0,0.8,28.22,5.0,0.6,1.0
12950,69519c33ae124ef9bb84135555a33452,2016-08-24,F,65,80000.0,346.73,17.0,"[42, 84, 114, 192, 198, 342, 348, 402, 468, 474, 528, 552, 564, 594, 654, 666, 708]",41.62,6.0,1.0,20.4,6.0,1.0,1.0
12951,3c8d541112a74af99e88abbd0692f00e,2017-09-26,M,77,97000.0,1608.69,8.0,"[228, 390, 456, 504, 522, 606, 624, 660]",61.71,54.0,0.6,201.09,5.0,1.0,1.0
12952,45f40a890913478c990857db415c109e,2017-07-26,M,66,62000.0,134.21,8.0,"[30, 60, 324, 402, 474, 570, 606, 702]",96.0,12.0,1.0,16.78,5.0,1.0,1.0
12953,15dd8bf6064e4a67a0693496cde0c4bc,2015-08-02,F,36,36000.0,53.57,19.0,"[24, 144, 192, 240, 258, 264, 270, 282, 300, 480, 492, 594, 600, 606, 624, 630, 672, 690, 702]",37.67,12.0,1.0,2.82,5.0,0.8,0.2
12954,4cbe49f99f584c309d0402bc9d507478,2017-12-20,F,23,44000.0,131.53,13.0,"[30, 66, 84, 90, 180, 240, 246, 312, 438, 528, 558, 606, 624]",49.5,90.0,0.8,10.12,3.0,0.67,1.0
12955,12a98cfa75fb456d9a04e251a3c9084a,2016-01-07,F,67,88000.0,169.26999999999998,6.0,"[138, 384, 438, 504, 594, 648]",102.0,66.0,0.6,28.21,4.0,0.75,0.25
12956,4f91386f0811499f82809bbe2035f9c5,2017-03-03,F,87,89000.0,157.26999999999998,7.0,"[120, 162, 510, 522, 600, 672, 678]",93.0,36.0,0.6,22.47,4.0,0.75,0.75
12957,28b230b668d04ec7ad17f95562d2ec5e,2014-02-25,M,56,65000.0,36.67,13.0,"[204, 276, 384, 432, 438, 456, 474, 480, 516, 546, 630, 648, 666]",38.5,48.0,0.6,2.82,6.0,0.83,0.5
12958,e18b89d585fb495caf439dae566a4d5e,2017-08-14,M,21,39000.0,11.25,4.0,"[210, 426, 432, 504]",98.0,210.0,0.6,2.81,4.0,0.75,0.0
12959,b0fc778d61024cd29eea6273bec6ba5a,2018-01-01,F,63,115000.0,194.68,7.0,"[30, 48, 60, 108, 216, 342, 534]",84.0,180.0,0.8,27.81,4.0,0.75,0.75
12960,83adb767081d49fb8e362fcbc6038f83,2018-03-17,M,44,53000.0,17.18,6.0,"[6, 72, 240, 348, 384, 702]",139.2,12.0,0.8,2.86,6.0,0.83,0.17
12961,03af4a51012e4a00809df85c9279e4e4,2016-04-26,F,69,94000.0,155.35,6.0,"[108, 144, 450, 582, 612, 702]",118.8,12.0,0.8,25.89,4.0,0.25,0.5
12962,95b1980ece724d3e819c9aa7617ee3e1,2014-05-28,M,48,49000.0,50.91,18.0,"[6, 18, 54, 60, 66, 78, 102, 108, 162, 378, 426, 486, 492, 498, 510, 534, 564, 696]",40.59,18.0,0.8,2.83,5.0,1.0,0.4
12963,6d55fb547a5a486f84d0561e6ada9b6d,2017-09-26,M,59,33000.0,7.13,5.0,"[42, 216, 288, 492, 714]",168.0,0.0,0.8,1.43,4.0,1.0,0.0
12964,610f5f7bca334cb9986dfd61a60b9164,2017-08-18,F,67,68000.0,317.99,17.0,"[36, 114, 144, 180, 258, 300, 348, 378, 402, 420, 504, 510, 630, 636, 654, 666, 690]",40.88,24.0,1.0,18.71,5.0,1.0,0.8
12965,079bc7a16fe94907911fcac3b93754d5,2018-02-15,M,18,73000.0,9.22,4.0,"[78, 396, 504, 684]",202.0,30.0,0.8,2.31,4.0,0.75,0.0
12966,5296796ca91f4f20bc8942a582acbea7,2017-09-19,F,35,33000.0,49.06,14.0,"[72, 174, 222, 288, 342, 378, 414, 438, 456, 474, 480, 486, 522, 558]",37.38,156.0,0.8,3.5,4.0,0.75,0.5
12967,9871954394374da0b9ba43f7b591bb98,2016-07-24,F,71,32000.0,160.98,21.0,"[0, 18, 42, 168, 192, 204, 240, 246, 252, 270, 510, 546, 552, 558, 588, 606, 642, 660, 684, 696, 714]",35.7,0.0,0.8,7.67,4.0,0.75,0.5
12968,8a7df45d2a2c472aaba9c652d1b8c65d,2017-09-18,F,38,75000.0,167.67,10.0,"[240, 252, 300, 330, 378, 468, 480, 546, 648, 714]",52.67,0.0,0.8,16.77,4.0,1.0,0.75
12969,e0ea90ddd2f147e082d21e97f51ec1b1,2017-11-09,F,101,56000.0,74.16,5.0,"[78, 126, 306, 408, 516]",109.5,198.0,0.8,14.83,3.0,1.0,0.33
12970,52ca3e12464d464bad3ac645ef6f1030,2017-06-13,M,56,91000.0,116.42,5.0,"[120, 150, 246, 456, 678]",139.5,36.0,0.8,23.28,3.0,0.33,0.67
12971,3a1552ec261d409e846c11fdf44bdb0c,2017-12-18,F,52,41000.0,118.34,11.0,"[66, 72, 84, 108, 228, 288, 318, 438, 546, 552, 648]",58.2,66.0,0.8,10.76,3.0,1.0,1.0
12972,e7b245f7399746faac8b4184d500a21a,2018-02-14,M,53,64000.0,80.28,4.0,"[126, 162, 330, 600]",158.0,114.0,0.6,20.07,6.0,0.83,0.5
12973,b5a19a184eb04c08a7c92804a88a4cf6,2016-04-26,M,66,71000.0,191.26,20.0,"[0, 30, 72, 78, 84, 90, 258, 300, 330, 348, 432, 438, 444, 456, 552, 600, 630, 648, 660, 672]",35.37,42.0,1.0,9.56,5.0,0.8,0.4
12974,1aa1f1278bdb4ed0abb9d0fb04ead90c,2018-02-02,M,77,49000.0,170.24,13.0,"[60, 96, 174, 276, 282, 390, 408, 432, 462, 498, 522, 606, 648]",49.0,66.0,0.8,13.1,5.0,1.0,1.0
12975,f5b6da50d5f044448c3de0590e9cab29,2016-06-04,F,86,70000.0,373.3,20.0,"[36, 48, 54, 78, 126, 150, 168, 180, 198, 210, 264, 336, 372, 396, 444, 564, 624, 666, 684, 714]",35.68,0.0,1.0,18.66,4.0,1.0,1.0
12976,3ffcb9554e0f48d0b927548b8d6588d2,2017-11-13,F,84,67000.0,128.2,7.0,"[66, 120, 180, 438, 516, 558, 600]",89.0,114.0,0.8,18.31,4.0,0.25,0.25
12977,d3280ab59cf24b639ca87d7595108e67,2013-08-19,M,23,57000.0,61.14,16.0,"[0, 222, 348, 354, 372, 378, 402, 414, 468, 522, 540, 552, 564, 582, 618, 630]",42.0,84.0,0.8,3.82,3.0,0.67,1.0
12978,55d520968b7b47b0ba131dc9403aedd2,2017-08-27,F,31,31000.0,70.73,10.0,"[0, 270, 330, 360, 390, 402, 528, 540, 546, 708]",78.67,6.0,1.0,7.07,4.0,0.75,0.75
12979,fd72dcc657a744e1b3ac0501910fc2f8,2017-10-05,F,93,115000.0,255.16,9.0,"[60, 126, 204, 228, 282, 558, 612, 618, 660]",75.0,54.0,0.6,28.35,3.0,0.67,0.67
12980,419bafec9bda42e58305020f3108358c,2018-01-21,M,79,91000.0,79.38,4.0,"[306, 540, 582, 588]",94.0,126.0,0.4,19.84,5.0,0.8,0.8
12981,8bb69effdb0140a2b18280fc70814315,2016-10-08,M,29,47000.0,145.78,12.0,"[54, 60, 126, 288, 300, 330, 336, 594, 618, 648, 672, 684]",57.27,30.0,1.0,12.15,3.0,0.67,1.0
12982,9a90ae5677bb493b838b59d875fdf0f4,2017-01-15,F,71,81000.0,155.25,6.0,"[102, 162, 186, 420, 606, 630]",105.6,84.0,0.8,25.88,5.0,0.6,0.8
12983,30cc0cf8376e4f6aa773188e17265f01,2017-12-23,M,64,45000.0,121.61,12.0,"[42, 120, 192, 258, 282, 288, 318, 372, 396, 486, 504, 534]",44.73,180.0,0.8,10.13,5.0,0.6,0.6
12984,75c6aaed068b47968b4916342184b0dd,2018-02-24,F,22,61000.0,4.86,4.0,"[12, 144, 390, 456]",148.0,258.0,0.4,1.22,5.0,0.6,0.0
12985,3d33b994206241a3be3cdf2c030c9b89,2016-11-26,F,72,75000.0,112.12,4.0,"[438, 468, 486, 648]",70.0,66.0,0.4,28.03,3.0,1.0,0.33
12986,9677def813544573acf3ccfba36e2add,2016-09-14,M,39,40000.0,57.68,13.0,"[96, 120, 138, 168, 324, 354, 420, 432, 438, 462, 474, 486, 666]",47.5,48.0,0.8,4.44,4.0,0.75,0.5
12987,1c52cb8ec73a4b76bf01bfcf0823aee0,2013-11-20,F,50,69000.0,79.39,5.0,"[108, 138, 174, 486, 636]",132.0,78.0,0.8,15.88,4.0,0.75,0.75
12988,c76de177a43649d5a5339991ec5166be,2017-10-17,M,54,62000.0,91.92,5.0,"[204, 288, 462, 636, 654]",112.5,60.0,0.6,18.38,3.0,1.0,0.33
12989,92a29f69b0774e9fb4057bc96ec6cdbd,2016-03-29,M,93,45000.0,76.3,7.0,"[30, 84, 198, 360, 516, 528, 534]",84.0,180.0,0.8,10.9,6.0,0.5,0.33
12990,6b460739406d4d67aa15755fc238322d,2018-05-09,M,60,54000.0,25.69,7.0,"[0, 96, 390, 414, 438, 522, 570]",95.0,144.0,0.6,3.67,4.0,0.75,0.25
12991,99a0115e5cfa468aa139f2be4e5437c2,2016-03-14,F,51,64000.0,190.53,10.0,"[48, 216, 228, 246, 372, 534, 570, 594, 666, 714]",74.0,0.0,1.0,19.05,3.0,1.0,1.0
12992,fb4d5c77acc4469abd9a3ff847513440,2017-12-31,M,53,74000.0,95.53999999999999,6.0,"[108, 258, 306, 318, 570, 600]",98.4,114.0,0.6,15.92,4.0,1.0,0.5
12993,bbb34073e5bf4899a7bd96e0d64df61b,2018-01-12,M,47,70000.0,11.780000000000001,5.0,"[240, 288, 312, 462, 516]",69.0,198.0,0.6,2.36,5.0,0.6,0.0
12994,4cadc694491e471c85ab22030dc0d0ff,2017-11-08,M,64,51000.0,33.92,1.0,[192],522.0,522.0,0.2,33.92,6.0,0.83,0.33
12995,7e0d5afd8f7c44178185a363ae80801c,2016-06-11,F,27,73000.0,261.83,13.0,"[18, 102, 126, 228, 372, 378, 408, 426, 438, 462, 468, 660, 690]",56.0,24.0,1.0,20.14,5.0,0.8,0.8
12996,b71a200c7ffa4a30aaa67ebc1cd20b5a,2017-08-05,F,74,79000.0,166.0,6.0,"[402, 414, 498, 552, 606, 648]",49.2,66.0,0.4,27.67,6.0,0.67,0.5
12997,24501d31d7464c30ba2b44fc5126ddf5,2016-10-07,F,50,86000.0,207.24,9.0,"[60, 114, 132, 252, 414, 450, 540, 600, 630]",71.25,84.0,0.8,23.03,5.0,1.0,0.6
12998,75b430097f4c409a8236d49ddfe5117b,2017-12-16,F,55,87000.0,181.62,8.0,"[168, 450, 540, 582, 612, 630, 660, 708]",77.14,6.0,0.8,22.7,2.0,0.5,0.5
12999,21b41488766a4a3dacccf244653a9f46,2018-03-16,M,60,80000.0,57.73,3.0,"[96, 366, 624]",264.0,90.0,0.6,19.24,3.0,1.0,0.67
13000,30da5c9bc6d24263a2e113a2e3103c1c,2017-11-08,F,20,53000.0,49.04,4.0,"[78, 222, 258, 696]",206.0,18.0,0.6,12.26,4.0,0.75,0.25
13001,86dd79d82f244f10ba7e7b92e567af14,2016-01-30,M,85,72000.0,147.86,8.0,"[504, 522, 528, 582, 600, 612, 624, 672]",24.0,42.0,0.4,18.48,5.0,0.6,0.6
13002,0335d274249f4eb6b3c51527f02a3216,2016-11-24,F,21,74000.0,244.02,12.0,"[84, 222, 258, 366, 384, 468, 480, 516, 546, 594, 636, 642]",50.73,72.0,0.8,20.34,6.0,1.0,1.0
13003,e8c52866c69f4a44bcb3a012d7cbbcf7,2016-09-22,F,53,52000.0,84.17,5.0,"[0, 78, 120, 384, 648]",162.0,66.0,0.6,16.83,5.0,0.8,0.6
13004,4a74c87b845e49b7b73a2674e09798e5,2018-07-16,M,82,47000.0,24.36,6.0,"[102, 246, 282, 396, 486, 576]",94.8,138.0,0.8,4.06,4.0,0.75,0.5
13005,0103de989e084e0fab400e80678d7591,2016-07-25,M,19,50000.0,144.97,11.0,"[102, 282, 384, 414, 426, 438, 474, 528, 588, 594, 666]",56.4,48.0,0.8,13.18,5.0,0.6,1.0
13006,93077c7318f146de9d2e7ad3961ad6e1,2017-08-11,M,36,51000.0,27.7,5.0,"[330, 402, 492, 576, 654]",81.0,60.0,0.6,5.54,4.0,0.75,0.25
13007,119f5c7a948046198be6173e377d4bc3,2016-05-19,F,64,60000.0,148.23,9.0,"[54, 180, 192, 378, 480, 510, 534, 570, 684]",78.75,30.0,1.0,16.47,5.0,1.0,0.8
13008,5d6a854b87274cc6af6f95a83d321af5,2017-08-11,F,75,32000.0,70.78,10.0,"[12, 36, 60, 252, 276, 390, 504, 540, 576, 684]",74.67,30.0,1.0,7.08,5.0,1.0,0.6
13009,a608c569b0b142b48a926b53ef93e76e,2015-02-26,M,50,46000.0,64.29,17.0,"[42, 48, 54, 96, 390, 396, 426, 450, 468, 516, 570, 576, 582, 600, 642, 654, 678]",39.75,36.0,0.8,3.78,5.0,0.6,0.4
13010,3b4c0581404d4a8a809d83423212d77d,2018-05-25,F,59,33000.0,139.89000000000001,16.0,"[6, 12, 30, 114, 132, 192, 282, 312, 330, 510, 546, 582, 678, 696, 702, 714]",47.2,0.0,0.8,8.74,6.0,1.0,0.5
13011,49b14f63a9cf43b99b2ef9a2596388c0,2016-08-10,M,64,58000.0,49.22,20.0,"[30, 36, 60, 66, 174, 198, 204, 216, 240, 360, 420, 450, 456, 462, 468, 486, 492, 576, 594, 648]",32.53,66.0,0.8,2.46,5.0,0.8,0.2
13012,48f095b4534c4a0d8bf7e739e0242609,2017-08-05,F,28,65000.0,219.6,14.0,"[6, 30, 90, 132, 162, 216, 336, 498, 534, 570, 576, 588, 612, 636]",48.46,78.0,0.8,15.69,5.0,0.8,1.0
13013,d43f8d4343e74f758058cd8b38f1c5aa,2017-11-25,M,20,30000.0,44.88,6.0,"[216, 360, 492, 666, 690, 702]",97.2,12.0,0.8,7.48,5.0,0.4,0.4
13014,2c59e2f53601408b9ac19d1ee5183dd4,2018-07-04,F,62,67000.0,37.67,3.0,"[324, 402, 648]",162.0,66.0,0.6,12.56,5.0,0.8,0.0
13015,92543022e84a4f139ad79011c7f182ad,2015-08-29,F,66,60000.0,138.75,9.0,"[174, 246, 336, 510, 618, 624, 648, 696, 714]",67.5,0.0,0.8,15.42,4.0,1.0,0.5
13016,399136d18bb5403aa52729510325412f,2017-07-03,F,53,92000.0,383.89,14.0,"[96, 204, 228, 312, 336, 354, 360, 378, 426, 444, 450, 462, 474, 516]",32.31,198.0,0.8,27.42,4.0,0.75,0.75
13017,3231ee42aa2146149db779076f1a4dae,2015-06-22,M,65,73000.0,204.27,11.0,"[216, 288, 294, 312, 444, 528, 606, 654, 660, 690, 702]",48.6,12.0,0.8,18.57,5.0,1.0,0.8
13018,db4f24b100724117a4a9166e94308f05,2016-10-20,M,74,114000.0,404.32,13.0,"[96, 180, 204, 222, 246, 252, 288, 342, 444, 474, 504, 612, 648]",46.0,66.0,0.8,31.1,4.0,1.0,1.0
13019,04f2e86f182d4fc4b7b1a1858c280a38,2014-07-12,M,75,84000.0,283.03,14.0,"[42, 96, 180, 246, 276, 300, 366, 456, 462, 492, 504, 522, 576, 624]",44.77,90.0,0.8,20.22,3.0,0.67,0.67
13020,b11fe44916eb4e748f86ad5169e75543,2017-06-16,F,55,61000.0,232.72,14.0,"[36, 84, 132, 144, 156, 204, 252, 396, 468, 588, 630, 642, 666, 690]",50.31,24.0,1.0,16.62,4.0,1.0,1.0
13021,79b6efb03873466e93714c376b1f1d1a,2017-07-04,M,38,60000.0,167.69,10.0,"[30, 120, 216, 252, 414, 540, 564, 600, 660, 672]",71.33,42.0,1.0,16.77,4.0,1.0,0.5
13022,66134805cd1741a2bb5d9f7003de5500,2018-02-15,M,50,51000.0,5.17,2.0,"[12, 318]",306.0,396.0,0.4,2.58,5.0,0.4,0.0
13023,6e3adde58aa54299b5ed23ae474c9ea0,2018-02-05,M,39,53000.0,25.71,6.0,"[102, 114, 132, 168, 528, 546]",88.8,168.0,0.6,4.28,3.0,0.33,0.0
13024,458ab43bba82460396cd9cc7afc3d12f,2018-06-06,M,38,53000.0,30.3,8.0,"[18, 54, 132, 198, 294, 300, 480, 492]",67.71,222.0,0.6,3.79,3.0,0.67,0.67
13025,e680e88545054c9287013048174ad570,2014-05-26,M,58,54000.0,89.86,7.0,"[36, 84, 108, 180, 246, 480, 510]",79.0,204.0,0.8,12.84,4.0,0.75,0.75
13026,3fc54fb18cd94422bd02b5550002535b,2018-03-10,M,18,40000.0,16.62,5.0,"[144, 372, 474, 480, 624]",120.0,90.0,0.6,3.32,5.0,0.6,0.2
13027,a44918e773f24397ab2c5e3dfb2207ca,2016-04-27,F,60,109000.0,163.26000000000002,7.0,"[300, 318, 330, 354, 390, 474, 630]",55.0,84.0,0.6,23.32,5.0,0.8,0.6
13028,518435261fa246a9ab8f734ea42b3b27,2018-04-09,F,38,52000.0,224.93,17.0,"[12, 84, 90, 162, 168, 174, 180, 282, 336, 384, 480, 486, 510, 576, 606, 624, 708]",43.5,6.0,1.0,13.23,4.0,1.0,0.75
13029,15e8cabbde0f40228658245d340af15d,2016-03-27,F,54,88000.0,162.93,8.0,"[12, 54, 78, 120, 174, 378, 408, 528]",73.71,186.0,0.8,20.37,6.0,0.83,0.67
13030,d20ca51b0acf467b86e4c7bc43391c32,2018-01-08,F,70,58000.0,121.97,10.0,"[180, 192, 252, 288, 324, 426, 432, 462, 606, 666]",54.0,48.0,0.6,12.2,6.0,1.0,0.5
13031,51dc61d8c3d04328b36984d6817f73d6,2017-10-29,M,23,40000.0,5.09,2.0,"[186, 462]",276.0,252.0,0.4,2.54,5.0,0.4,0.0
13032,96bd286bc9594fd4bbed1e2728b9a9f5,2017-01-02,F,42,43000.0,67.55,5.0,"[102, 384, 450, 540, 636]",133.5,78.0,0.6,13.51,4.0,0.25,0.75
13033,e049d2a073364b07b2a0b5e3259bffe3,2016-01-21,M,20,64000.0,164.42000000000002,13.0,"[18, 54, 84, 144, 366, 396, 402, 414, 528, 552, 606, 660, 690]",56.0,24.0,0.8,12.65,6.0,0.83,0.33
13034,f420b079ba0e4ba688dadfa617332fea,2018-07-03,F,86,67000.0,43.95,3.0,"[72, 342, 540]",234.0,174.0,0.6,14.65,5.0,1.0,0.6
13035,8f0399e00b9a47f89f5bc5c3ccf2b457,2014-05-04,M,59,98000.0,237.26000000000002,9.0,"[120, 150, 210, 246, 390, 534, 552, 654, 672]",69.0,42.0,1.0,26.36,6.0,0.83,1.0
13036,1c9477cf75a24b52af9918938d19d93c,2017-12-12,M,81,42000.0,14.920000000000002,5.0,"[450, 456, 492, 588, 708]",64.5,6.0,0.6,2.98,5.0,0.6,0.0
13037,da4452e7ab374882931453a91447b6fb,2016-08-26,M,63,99000.0,250.39,8.0,"[36, 84, 312, 408, 492, 516, 696, 708]",96.0,6.0,1.0,31.3,5.0,1.0,0.8
13038,abb9649acfca4fd5998d6c23e9c3a073,2016-06-13,M,63,79000.0,123.39,6.0,"[90, 216, 222, 438, 576, 684]",118.8,30.0,1.0,20.56,5.0,1.0,0.6
13039,6e51792cc50a4df3be356d38cbe5d692,2015-10-03,F,55,118000.0,310.13,11.0,"[96, 174, 354, 438, 462, 468, 552, 624, 642, 672, 702]",60.6,12.0,1.0,28.19,3.0,0.67,0.67
13040,45c001285cb7499e8fb0b61feba3ebac,2016-05-30,M,28,46000.0,75.49,20.0,"[12, 36, 48, 60, 72, 210, 372, 378, 414, 420, 426, 468, 504, 522, 546, 552, 582, 612, 630, 672]",34.74,42.0,1.0,3.77,5.0,0.8,0.4
13041,d1bd7a6be57a496eaecbc77b1119b3b2,2016-06-10,M,63,48000.0,139.92,22.0,"[42, 66, 84, 90, 96, 102, 150, 162, 174, 180, 216, 222, 228, 390, 408, 450, 480, 504, 522, 528, 600, 636]",28.29,78.0,0.8,6.36,5.0,0.6,0.8
13042,d55ce8932f364cdb882e4b90443e9097,2017-11-13,M,37,49000.0,10.1,4.0,"[264, 270, 462, 678]",138.0,36.0,0.6,2.52,4.0,0.25,0.0
13043,1ebff9c4dddc439e864de60c6fe01fb6,2018-04-21,M,78,58000.0,14.65,5.0,"[186, 228, 432, 594, 702]",129.0,12.0,0.8,2.93,5.0,0.6,0.2
13044,a06ea635b65d4c24a3ca5a6324f23067,2017-11-12,F,83,95000.0,144.76,5.0,"[108, 354, 378, 414, 558]",112.5,156.0,0.6,28.95,3.0,0.67,1.0
13045,223d38b1853347c1a90823d2b775dc68,2014-11-01,M,42,59000.0,150.91,10.0,"[30, 222, 276, 324, 354, 438, 516, 522, 570, 576]",60.67,138.0,0.8,15.09,3.0,1.0,0.33
13046,870b63c0d08b4ce5b5e99fd10785242b,2018-05-13,F,87,72000.0,26.7,5.0,"[72, 168, 336, 444, 588]",129.0,126.0,0.8,5.34,6.0,0.67,0.17
13047,0860d25635e84c6a95c6f32cae8b9c37,2017-10-22,F,37,63000.0,178.76,10.0,"[0, 72, 192, 372, 402, 408, 546, 552, 582, 600]",66.67,114.0,0.8,17.88,3.0,1.0,0.67
13048,fc3405b8b39d40cb81af12db2c9064c3,2017-12-01,F,65,113000.0,93.28,4.0,"[528, 558, 606, 618]",30.0,96.0,0.2,23.32,4.0,0.5,0.75
13049,a611a96c65a74267a8fa133c90d3f76c,2018-05-02,F,79,88000.0,138.12,6.0,"[108, 228, 390, 402, 486, 558]",90.0,156.0,0.8,23.02,5.0,1.0,0.6
13050,5fdd893c9bed4baa89e1439c3f2a4348,2017-11-11,M,37,57000.0,27.21,2.0,"[210, 570]",360.0,144.0,0.4,13.6,3.0,1.0,0.33
13051,5fa9eb21b0c64674a7d5ad666e85d384,2018-02-22,M,69,111000.0,26.67,1.0,[552],162.0,162.0,0.2,26.67,6.0,0.67,0.17
